transaction_id,account_id,txn_date,category,amount
636,434,2024-06-12,shopping,-1043.85
637,59,2024-06-07,Transfer,6715.45
638,121,2024-02-29,Utilities,-822.87
639,45,2024-10-01,Groceries,-563.48
640,325,2024-04-12,Healthcare,-1129.01
641,302,2024-12-09,Healthcare,-1600.99
642,463,2025-05-26,ATM Withdrawal,-1415.09
643,254,2025-05-12,ATM Withdrawal,-1155.45
644,71,2024-12-29,Healthcare,-2511.74
645,212,2025-03-16,Salary Credit,61118.85
646,42,2025-05-17,Transfer,-5021.16
647,314,2025-01-06,Shopping,-1109.92
648,316,2024-05-19,Dining,-1056.24
649,402,2024-09-29,Transfer,-6127.57
650,159,2025-04-12,ATM Withdrawal,-2344.39
651,146,2024-12-30,Utilities,-1041.16
652,34,2024-07-16,Salary Credit,43642.71
653,195,2024-04-01,Transfer,-9465.78
654,223,2024-03-19,Utilities,-1553.85
655,354,2024-07-24,Transfer,197.27
656,353,2025-03-14,Groceries,-1831.91
657,66,2024-10-28,Salary Credit,53073.02
658,134,2024-02-02,Healthcare,-1379.94
659,240,2025-05-15,Entertainment,-610.0
660,157,2024-08-08,Entertainment,-1598.54
661,12,2024-07-31,ATM Withdrawal,-265.93
662,396,2025-03-22,shopping,-146.83
663,343,2024-07-24,ATM Withdrawal,-1921.92
664,244,2024-12-02,Utilities,-2186.23
665,149,2025-05-17,shopping,-531.64
666,395,2024-10-09,Shopping,-151.2
667,17,2024-11-30,Shopping,-409.94
668,209,2024-07-11,Travel,-1377.88
669,375,2025-04-30,Utilities,-152.22
670,446,2024-02-10,Utilities,-2355.45
671,118,2024-05-30,Dining,-781.59
672,305,2025-06-24,Travel,-1529.66
673,89,2024-09-20,groceries,-531.12
674,55,2024-04-05,Entertainment,-1725.62
675,166,2024-08-13,Groceries,-1799.3
676,415,2024-05-19,Transfer,-33.43
677,323,2024-10-13,dining ,-588.3
678,229,2024-05-08,Entertainment,-1059.04
679,133,2024-08-05,ATM Withdrawal,-727.34
680,67,2025-05-09,Entertainment,-1984.42
681,127,2024-02-14,Entertainment,-662.53
682,72,2025-02-20,ATM Withdrawal,-1843.37
683,88,2024-02-12,dining ,-1636.2
684,322,2024-09-06,shopping,-1102.85
685,63,2024-12-30,Utilities,-1880.71
686,23,2025-06-04,Entertainment,-184.14
687,254,2024-05-16,Entertainment,-1144.48
688,135,2024-01-29,Utilities,-503.19
689,213,2025-02-13,ATM Withdrawal,-1103.78
690,66,2025-05-02,Utilities,-777.53
691,99,2024-11-03,ATM Withdrawal,-1253.99
692,207,2024-02-02,Salary Credit,45075.89
693,323,2024-09-29,Shopping,-1324.88
694,194,2024-08-01,Entertainment,-1360.55
695,254,2024-09-03,dining ,-1716.02
696,245,2024-01-30,Transfer,-6528.1
697,126,2024-06-21,ATM Withdrawal,-161.37
698,131,2025-06-28,Utilities,-1314.93
699,200,2024-01-25,Travel,-2975.22
700,15,2025-05-13,Groceries,-355.04
701,321,2024-10-09,Shopping,-796.77
702,288,2024-11-14,Entertainment,-477.36
703,144,2025-05-23,GROCERIES,-790.99
704,175,2024-04-28,GROCERIES,-1386.12
705,154,2025-06-20,shopping,-1418.5
706,305,2024-05-30,Utilities,-113.9
707,356,2024-07-09,Utilities,-800.71
708,51,2024-09-02,Salary Credit,47950.04
709,194,2024-11-23,Travel,-1414.69
710,7,2024-06-24,Transfer,-5384.76
711,212,2025-03-08,Travel,-1884.38
712,117,2024-01-12,Salary Credit,44128.08
713,158,2024-12-29,Travel,-2453.02
714,214,2024-12-23,Dining,-936.17
715,152,2024-10-18,Shopping,-1825.07
716,185,2024-11-30,ATM Withdrawal,-1857.11
717,358,2025-02-11,Healthcare,-275.24
718,380,2025-05-07,groceries,-1596.81
719,3,2024-04-29,Shopping,-623.87
720,177,2024-09-16,Salary Credit,36929.2
721,397,2024-11-02,Groceries,-818.02
722,249,2024-07-06,Transfer,-305.31
723,97,2025-06-14,Utilities,-1224.2
724,278,2024-10-05,Entertainment,-1004.18
725,68,2024-11-18,Shopping,-2134.36
726,11,2024-04-16,Dining,-629.81
727,296,2024-08-14,ATM Withdrawal,-2270.84
728,242,2024-12-06,dining ,-1548.12
729,355,2024-08-21,ATM Withdrawal,-1169.86
730,162,2025-02-23,Transfer,8820.98
731,400,2024-03-15,Shopping,-2930.28
732,198,2024-03-24,Utilities,-1010.51
733,346,2024-07-03,Travel,-533.92
734,47,2024-06-22,shopping,-1586.09
735,46,2025-03-20,ATM Withdrawal,-80.73
736,367,2025-04-17,Salary Credit,34591.77
737,391,2024-09-14,Travel,-2376.19
738,442,2024-10-02,Transfer,-2425.49
739,152,2024-06-09,Transfer,14405.14
740,11,2024-10-16,ATM Withdrawal,-43.92
741,459,2025-01-20,Utilities,-1757.75
742,282,2025-01-28,shopping,-483.15
743,116,2025-06-12,Travel,-2802.96
744,358,2024-11-10,Transfer,4146.16
745,424,2024-07-04,Transfer,-426.27
746,134,2024-02-07,Entertainment,-3074.38
747,361,2025-01-09,Dining,-643.84
748,369,2025-03-14,ATM Withdrawal,-1632.17
749,235,2024-10-28,Entertainment,-1204.25
750,296,2025-05-17,Dining,-703.69
751,127,2024-06-21,groceries,-804.92
752,435,2024-01-30,GROCERIES,-994.53
753,461,2024-12-11,Salary Credit,42826.53
754,460,2024-03-07,Travel,-1486.89
755,345,2024-02-15,Dining,-3130.92
756,20,2025-01-17,shopping,-1780.04
757,172,2024-08-24,Transfer,-4084.49
758,209,2024-11-25,Entertainment,-18.05
759,450,2025-02-11,Transfer,-4162.21
760,256,2024-07-27,Entertainment,-538.96
761,251,2024-11-29,Salary Credit,44599.43
762,69,2024-10-20,Transfer,-33.08
763,372,2024-11-12,Travel,-2340.28
764,158,2025-01-18,Entertainment,-1073.29
765,43,2024-07-26,Entertainment,-902.97
766,463,2024-10-01,ATM Withdrawal,-205.7
767,89,2024-11-18,Travel,-772.14
768,8,2024-03-17,Utilities,-423.02
769,37,2024-04-25,Utilities,-125.41
770,212,2024-02-18,Groceries,-1346.45
771,49,2024-04-17,GROCERIES,-778.06
772,395,2024-08-27,Travel,-1873.74
773,240,2025-05-26,GROCERIES,-875.68
774,152,2025-05-17,Entertainment,-1303.31
775,2,2025-02-19,Salary Credit,45690.29
776,225,2024-10-30,Transfer,6154.44
777,71,2024-04-20,Travel,-442.96
778,458,2024-07-14,dining ,-2009.21
779,137,2025-02-21,Utilities,-138.0
780,223,2025-05-10,Entertainment,-1238.19
781,9,2025-06-08,Groceries,-115.57
782,62,2024-07-30,ATM Withdrawal,-1091.34
783,98,2024-09-22,Dining,-2001.76
784,25,2024-10-04,Utilities,-1699.93
785,340,2024-01-31,groceries,-2152.7
786,443,2024-03-04,shopping,-927.1
787,462,2024-01-25,groceries,-2018.03
788,125,2025-02-05,Entertainment,-577.0
789,370,2024-05-02,GROCERIES,-787.4
790,236,2025-01-16,dining ,-1317.03
791,22,2024-07-23,Groceries,-1965.0
792,43,2025-03-08,Healthcare,-707.39
793,257,2024-03-03,Salary Credit,50561.1
794,199,2024-06-26,Salary Credit,46849.5
795,4,2024-04-21,Shopping,-1503.19
796,436,2024-08-25,Entertainment,-430.83
797,342,2024-11-02,GROCERIES,-853.76
798,236,2024-04-01,Transfer,-6012.49
799,462,2024-12-29,Transfer,2577.77
800,455,2025-06-09,groceries,-37.22
801,456,2024-01-24,GROCERIES,-719.49
802,122,2024-02-16,shopping,-1871.23
803,413,2025-06-02,GROCERIES,-2049.68
804,237,2024-12-19,Utilities,-608.72
805,340,2025-05-16,Travel,-1268.1
806,403,2025-01-19,dining ,-860.58
807,77,2025-01-25,ATM Withdrawal,-2295.33
808,210,2024-03-26,shopping,-1010.76
809,61,2024-10-05,Salary Credit,49364.09
810,131,2024-07-18,Shopping,-817.29
811,194,2025-03-30,Travel,-581.62
812,401,2024-01-24,Shopping,-1890.51
813,404,2024-01-10,Entertainment,-2170.53
814,183,2024-10-30,Travel,-57.98
815,155,2025-06-12,Salary Credit,54139.53
816,249,2025-06-26,Transfer,1996.18
817,427,2024-11-19,,45086.55
818,458,2024-08-22,Dining,-1656.45
819,107,2024-05-28,Groceries,-164.16
820,88,2025-06-23,shopping,-584.49
821,331,2024-04-09,ATM Withdrawal,-754.69
822,142,2024-03-09,Transfer,3114.31
823,94,2024-10-04,ATM Withdrawal,-2432.65
824,15,2024-08-01,groceries,-1210.88
825,189,2024-09-27,Transfer,-5629.07
826,184,2025-05-06,Salary Credit,57549.55
827,264,2024-05-27,Healthcare,-397.47
828,94,2025-04-22,Transfer,4736.14
829,335,2024-04-25,Travel,-212.16
830,319,2024-06-25,ATM Withdrawal,-1930.26
831,217,2024-01-03,Salary Credit,53912.19
832,85,2025-01-04,Utilities,-1985.5
833,238,2025-04-12,shopping,-1087.79
834,316,2025-04-27,dining ,-140.49
835,175,2024-04-01,groceries,-1122.24
836,124,2025-02-21,ATM Withdrawal,-590.06
837,238,2024-03-18,Travel,-2030.39
838,167,2024-12-08,Transfer,3655.82
839,188,2025-01-17,Shopping,-3156.58
840,164,2024-03-24,Transfer,7397.96
841,143,2024-03-01,ATM Withdrawal,-2168.34
842,336,2024-02-09,Transfer,1698.92
843,216,2025-01-21,Travel,-2160.12
844,219,2024-11-30,Healthcare,-2542.89
845,306,2024-03-06,Travel,-42.16
846,170,2024-09-29,Transfer,-3447.53
847,48,2025-03-09,shopping,-377.17
848,400,2024-05-09,dining ,-1633.28
849,27,2024-11-26,Salary Credit,53690.76
850,268,2024-06-08,Shopping,-868.52
851,125,2024-05-22,Dining,-865.92
852,101,2024-08-01,Travel,-561.07
853,20,2024-07-10,dining ,-341.18
854,422,2024-09-27,Healthcare,-2556.58
855,201,2024-04-21,Salary Credit,48941.29
856,161,2024-07-31,dining ,-2033.66
857,347,2024-12-05,Transfer,4180.82
858,19,2024-07-30,Salary Credit,45148.94
859,265,2024-12-23,ATM Withdrawal,-1491.82
860,232,2024-03-04,shopping,-2438.44
861,260,2024-03-16,GROCERIES,-594.52
862,59,2025-04-16,dining ,-1075.72
863,446,2024-09-08,Transfer,2620.24
864,112,2024-11-27,Transfer,-7760.42
865,318,2025-02-07,Transfer,10242.36
866,350,2024-03-20,groceries,-1888.91
867,161,2025-06-13,Transfer,-10560.32
868,62,2024-08-19,Travel,-1612.99
869,139,2025-04-29,ATM Withdrawal,-1922.47
870,378,2024-08-15,Utilities,-1326.88
871,425,2024-08-09,Transfer,-5881.1
872,439,2024-11-23,Healthcare,-1080.34
873,106,2024-04-14,dining ,-1949.32
874,284,2024-11-27,Transfer,-6257.78
875,71,2025-06-19,Salary Credit,38175.64
876,333,2024-12-17,Utilities,-1658.87
877,195,2024-02-08,Utilities,-3354.71
878,334,2025-01-15,ATM Withdrawal,-1829.87
879,321,2024-01-19,Utilities,-2256.53
880,465,2024-02-26,groceries,-2012.23
881,229,2024-06-04,Entertainment,-893.19
882,160,2024-06-15,shopping,-1081.48
883,247,2024-01-02,Transfer,6343.62
884,77,2024-01-10,Salary Credit,28288.9
885,53,2025-03-06,shopping,-944.52
886,243,2024-09-04,Transfer,-1305.23
887,387,2024-04-18,Groceries,-327.28
888,250,2024-08-22,Utilities,-2403.62
889,366,2025-01-12,Salary Credit,16353.36
890,84,2025-02-04,Healthcare,-1444.32
891,211,2024-06-06,Travel,-2247.21
892,287,2024-04-01,Healthcare,-1175.58
893,163,2025-06-06,Transfer,9225.88
894,7,2024-12-10,Shopping,-815.36
895,35,2025-06-19,Travel,-385.44
896,435,2024-06-16,Groceries,-1191.51
897,284,2024-03-01,Salary Credit,41947.57
898,124,2024-07-27,Groceries,-685.36
899,122,2024-06-27,Travel,-1037.58
900,19,2025-01-27,Dining,-487.21
901,443,2025-01-25,Healthcare,-445.9
902,51,2024-02-08,Utilities,-190.21
903,356,2024-11-16,Shopping,-1574.88
904,113,2024-07-05,Travel,-300.92
905,158,2024-12-01,GROCERIES,-82.16
906,129,2024-08-01,Utilities,-233.66
907,386,2024-10-19,Transfer,-7008.14
908,16,2025-01-25,Salary Credit,51008.26
909,165,2024-06-08,Travel,-1392.87
910,131,2024-04-18,Transfer,-6606.62
911,128,2025-01-19,groceries,-1150.69
912,91,2025-05-31,Transfer,6320.65
913,428,2024-08-29,GROCERIES,-543.32
914,178,2025-06-27,Entertainment,-231.92
915,196,2024-04-10,Healthcare,-2416.94
916,181,2025-03-22,Transfer,-5376.06
917,459,2025-06-22,Groceries,-2146.61
918,159,2024-06-12,Shopping,-210.01
919,160,2024-03-21,Transfer,-870.12
920,154,2024-12-27,shopping,-1781.7
921,154,2025-04-18,Utilities,-646.96
922,42,2024-02-15,Shopping,-701.15
923,283,2024-12-15,groceries,-2960.22
924,12,2025-04-19,shopping,-1799.65
925,106,2024-01-18,Groceries,-1788.68
926,95,2024-10-08,Salary Credit,35383.11
927,137,2024-02-11,Travel,-471.79
928,355,2024-04-06,dining ,-2073.57
929,281,2024-09-22,groceries,-816.34
930,464,2024-06-27,Entertainment,-748.58
931,165,2024-02-16,shopping,-469.52
932,435,2025-03-12,Salary Credit,37598.87
933,22,2024-04-20,Transfer,-3677.16
934,236,2025-04-19,Salary Credit,36554.23
935,374,2024-04-06,Travel,-105.59
936,249,2024-10-10,Salary Credit,47040.66
937,437,2025-01-31,Dining,-2159.69
938,148,2024-09-18,shopping,-362.64
939,16,2024-08-15,dining ,-1376.0
940,363,2025-02-13,Entertainment,-1687.27
941,32,2024-01-07,Shopping,-1601.86
942,358,2025-03-26,Dining,-1000.9
943,344,2025-01-10,Salary Credit,40223.44
944,396,2025-02-20,groceries,-1882.73
945,225,2024-08-17,Travel,-1501.77
946,420,2024-07-28,Entertainment,-504.87
947,80,2024-11-07,Transfer,5166.46
948,204,2024-12-15,ATM Withdrawal,-215.65
949,58,2025-05-19,Shopping,-980.9
950,359,2025-04-12,Travel,-1642.38
951,335,2024-01-30,Groceries,-455.4
952,378,2024-03-23,Salary Credit,46863.91
953,358,2025-05-30,shopping,-309.42
954,145,2024-07-30,Groceries,-86.99
955,32,2024-11-12,groceries,-1754.03
956,435,2024-01-31,Groceries,-2256.6
957,231,2024-02-27,dining ,-134.65
958,45,2024-08-10,GROCERIES,-2057.72
959,434,2025-01-25,Travel,-1188.28
960,466,2025-02-24,shopping,-792.1
961,209,2025-05-02,Travel,-91.45
962,361,2024-04-17,Dining,-1747.44
963,17,2024-04-20,shopping,-261.55
964,44,2024-10-22,Transfer,-3144.33
965,130,2024-10-25,Utilities,-1126.78
966,308,2024-01-20,Utilities,-1603.22
967,63,2024-08-31,Shopping,-1366.21
968,16,2025-05-04,dining ,-2611.7
969,313,2024-03-30,Utilities,-465.78
970,361,2025-03-22,shopping,-1288.74
971,346,2024-08-31,Travel,-1607.36
972,375,2024-10-12,,8153.81
973,376,2024-12-15,Transfer,-3697.79
974,282,2025-01-19,Travel,-1786.33
975,244,2024-12-13,Travel,-366.73
976,402,2024-02-26,Healthcare,-1130.07
977,163,2024-06-09,shopping,-1651.12
978,46,2025-04-05,Healthcare,-2077.85
979,352,2024-01-22,Transfer,5271.65
980,130,2025-01-24,Dining,-1128.46
981,459,2024-10-10,Dining,-1693.91
982,194,2024-03-06,dining ,-3170.29
983,399,2024-03-07,Transfer,7563.77
984,20,2025-06-18,Utilities,-1543.39
985,309,2024-01-17,ATM Withdrawal,-32.07
986,210,2024-01-13,Shopping,-439.97
987,217,2024-01-10,Transfer,-7730.06
988,125,2024-12-08,Transfer,2189.71
989,455,2025-05-19,GROCERIES,-1778.21
990,184,2024-04-03,Utilities,-1307.73
991,399,2025-03-09,Shopping,-1519.44
992,199,2025-01-26,Transfer,-3210.11
993,23,2024-05-05,ATM Withdrawal,-323.61
994,412,2024-02-08,shopping,-1750.43
995,87,2024-09-22,Transfer,-4769.83
996,127,2024-02-14,Travel,-230.48
997,403,2024-03-02,GROCERIES,-1400.95
998,419,2024-09-11,Entertainment,-4280.97
999,430,2025-03-20,Shopping,-1018.67
1000,200,2025-06-25,Transfer,2755.85
1001,355,2024-12-08,Travel,-956.58
1002,154,2024-05-30,shopping,-2059.31
1003,347,2024-06-27,Utilities,-1214.0
1004,236,2024-11-29,Travel,-621.63
1005,25,2024-04-04,Groceries,-1176.22
1006,196,2024-10-09,ATM Withdrawal,-2086.6
1007,219,2025-02-23,Utilities,-3129.1
1008,121,2025-04-03,Utilities,-2158.96
1009,176,2024-02-02,Utilities,-745.75
1010,236,2024-06-06,Travel,-990.41
1011,24,2024-05-18,Shopping,-997.11
1012,72,2024-10-29,ATM Withdrawal,-419.48
1013,359,2024-04-10,ATM Withdrawal,-1060.44
1014,165,2025-06-02,Travel,-953.58
1015,285,2025-05-14,Shopping,-119.5
1016,265,2024-06-30,Groceries,-1954.32
1017,258,2024-08-09,,-1578.83
1018,194,2024-08-27,Entertainment,-623.15
1019,227,2024-01-24,shopping,-1333.02
1020,386,2025-04-29,Healthcare,-331.9
1021,452,2025-02-28,Dining,-702.97
1022,121,2024-06-30,ATM Withdrawal,-1818.91
1023,314,2024-10-25,ATM Withdrawal,-1623.94
1024,454,2024-07-26,ATM Withdrawal,-738.13
1025,4,2024-05-04,ATM Withdrawal,-1480.32
1026,368,2024-06-14,GROCERIES,-1133.06
1027,233,2024-02-28,ATM Withdrawal,-302.46
1028,453,2025-03-17,shopping,-1049.48
1029,271,2024-12-22,shopping,-1588.83
1030,393,2025-05-22,GROCERIES,-1475.54
1031,78,2024-01-04,Dining,-323.36
1032,67,2024-12-09,Entertainment,-1349.49
1033,434,2024-11-01,Utilities,-1222.88
1034,247,2024-12-05,Travel,-508.45
1035,262,2025-06-23,dining ,-472.76
1036,80,2024-07-31,Salary Credit,48933.05
1037,107,2024-03-17,ATM Withdrawal,-2446.32
1038,383,2024-01-07,Entertainment,-276.47
1039,142,2024-09-25,Shopping,-2081.37
1040,274,2024-04-04,Utilities,-492.34
1041,149,2024-03-17,groceries,-2457.77
1042,124,2024-03-21,dining ,-985.2
1043,78,2024-05-30,Salary Credit,39282.22
1044,436,2024-03-04,Healthcare,-1519.08
1045,440,2024-09-21,GROCERIES,-333.75
1046,54,2024-12-22,Travel,-1664.33
1047,166,2024-06-06,ATM Withdrawal,-1088.43
1048,264,2024-03-15,Shopping,-2229.02
1049,180,2024-11-07,ATM Withdrawal,-470.36
1050,338,2024-02-16,Shopping,-1371.99
1051,122,2025-02-05,Dining,-2159.82
1052,28,2024-07-27,shopping,-1498.35
1053,158,2024-08-11,Travel,-2145.46
1054,280,2024-05-15,ATM Withdrawal,-395.43
1055,85,2024-06-03,Dining,-1854.88
1056,382,2024-03-20,Shopping,-1869.97
1057,6,2024-10-31,Healthcare,-267.88
1058,32,2024-03-20,shopping,-2189.56
1059,239,2025-01-05,dining ,-1494.64
1060,240,2024-05-19,Healthcare,-946.67
1061,139,2024-11-04,Dining,-931.18
1062,122,2024-10-19,Transfer,-1885.95
1063,33,2024-12-11,Groceries,-1767.73
1064,311,2025-02-17,Entertainment,-1471.84
1065,178,2024-11-01,dining ,-1724.63
1066,56,2025-04-09,Travel,-1271.09
1067,188,2024-05-21,Healthcare,-1385.21
1068,439,2025-02-13,shopping,-933.69
1069,123,2024-07-05,Dining,-2169.11
1070,419,2024-12-08,Groceries,-1745.73
1071,122,2024-09-25,GROCERIES,-1355.56
1072,88,2025-05-09,Utilities,-1078.89
1073,122,2024-05-27,Shopping,-391.16
1074,152,2024-10-10,shopping,-586.17
1075,57,2024-03-30,Entertainment,-868.53
1076,276,2024-12-11,Transfer,-2885.41
1077,157,2024-01-21,Entertainment,-601.02
1078,337,2024-08-12,Shopping,-324.89
1079,230,2024-01-06,Travel,-38.65
1080,208,2024-06-27,Shopping,-377.41
1081,221,2024-09-20,Travel,-1450.77
1082,74,2024-06-29,Dining,-757.34
1083,334,2024-07-29,Transfer,3388.36
1084,49,2024-03-21,ATM Withdrawal,-636.36
1085,338,2025-01-24,Utilities,-1413.3
1086,468,2025-03-10,Travel,-1551.27
1087,358,2024-09-04,dining ,-482.1
1088,214,2024-01-31,Shopping,-515.77
1089,148,2024-02-04,Utilities,-1119.55
1090,409,2025-01-02,Entertainment,-1595.02
1091,121,2025-05-21,,-1314.92
1092,226,2025-04-16,Travel,-1940.57
1093,361,2024-08-08,ATM Withdrawal,-70.66
1094,432,2024-09-28,Entertainment,-1573.66
1095,432,2024-03-29,Transfer,-5143.16
1096,42,2024-02-08,shopping,-1279.63
1097,421,2025-02-21,Utilities,-1667.33
1098,54,2024-08-21,ATM Withdrawal,-709.2
1099,274,2024-09-27,Transfer,-2159.44
1100,436,2024-07-06,Healthcare,-1252.22
1101,307,2024-06-19,shopping,-288.61
1102,444,2025-06-21,ATM Withdrawal,-1556.37
1103,162,2025-03-20,Utilities,-1708.07
1104,148,2025-01-11,Groceries,-243.45
1105,153,2024-07-31,dining ,-1346.7
1106,167,2025-01-28,groceries,-1005.17
1107,320,2024-07-03,shopping,-2530.09
1108,212,2024-10-08,Travel,-2378.86
1109,346,2024-03-20,ATM Withdrawal,-1957.46
1110,195,2025-01-21,Salary Credit,54685.45
1111,145,2024-02-02,Dining,-871.3
1112,89,2025-01-28,ATM Withdrawal,-1433.95
1113,258,2024-11-25,dining ,-972.79
1114,421,2024-02-06,GROCERIES,-302.56
1115,402,2024-10-02,Healthcare,-1274.4
1116,119,2024-05-01,GROCERIES,-1125.08
1117,224,2024-09-16,Utilities,-1017.91
1118,331,2024-01-08,Salary Credit,44526.08
1119,287,2025-01-28,Travel,-1254.72
1120,32,2024-10-04,Travel,-1999.09
1121,277,2024-07-16,ATM Withdrawal,-673.97
1122,19,2025-04-22,Salary Credit,34762.93
1123,55,2024-12-17,shopping,-1810.2
1124,306,2024-11-28,Entertainment,-1970.92
1125,48,2024-03-21,GROCERIES,-1522.16
1126,159,2024-09-29,Shopping,-175.09
1127,276,2025-01-16,dining ,-1081.66
1128,307,2025-05-19,GROCERIES,-1456.54
1129,209,2024-11-25,Healthcare,-238.49
1130,45,2024-04-03,ATM Withdrawal,-511.99
1131,374,2025-01-04,dining ,-1068.08
1132,445,2024-02-10,Travel,-2264.65
1133,416,2024-06-19,dining ,-1402.65
1134,351,2025-05-14,ATM Withdrawal,-684.72
1135,189,2025-03-12,Utilities,-1018.5
1136,411,2025-05-07,Entertainment,-600.35
1137,229,2024-07-11,dining ,-829.19
1138,64,2025-01-07,Utilities,-1850.04
1139,399,2025-01-16,Healthcare,-528.0
1140,150,2024-05-14,Entertainment,-2383.45
1141,440,2025-05-28,Utilities,-3170.26
1142,173,2025-06-12,shopping,-1346.31
1143,407,2024-03-01,Entertainment,-452.03
1144,252,2025-02-21,ATM Withdrawal,-2246.91
1145,219,2024-08-31,Salary Credit,47223.56
1146,139,2025-01-02,ATM Withdrawal,-726.63
1147,392,2024-10-29,Entertainment,-325.3
1148,29,2024-05-01,Shopping,-834.75
1149,220,2024-02-22,Dining,-1373.32
1150,173,2024-10-06,Shopping,-2005.96
1151,255,2025-04-01,ATM Withdrawal,-1455.78
1152,120,2025-03-24,shopping,-1608.71
1153,312,2024-05-29,Utilities,-899.63
1154,181,2025-04-13,ATM Withdrawal,-1969.44
1155,89,2024-07-12,Shopping,-1013.95
1156,93,2024-11-01,Healthcare,-2854.19
1157,326,2024-06-25,Utilities,-612.5
1158,123,2024-10-11,ATM Withdrawal,-1555.5
1159,144,2024-10-15,shopping,-3170.45
1160,294,2025-01-15,groceries,-2137.76
1161,155,2024-09-14,Shopping,-1870.87
1162,182,2024-10-14,Groceries,-1467.15
1163,115,2024-12-20,Transfer,4478.4
1164,162,2024-08-15,ATM Withdrawal,-694.37
1165,325,2024-10-12,Groceries,-182.15
1166,250,2024-02-16,shopping,-1776.56
1167,467,2025-04-19,Healthcare,-184.23
1168,362,2024-03-09,Utilities,-1786.25
1169,8,2025-04-20,Entertainment,-921.68
1170,178,2025-02-18,Dining,-340.07
1171,136,2025-05-31,Groceries,-2465.12
1172,275,2024-01-14,Shopping,-104.19
1173,125,2024-04-28,dining ,-600.48
1174,453,2024-01-29,Entertainment,-684.61
1175,141,2024-08-15,ATM Withdrawal,-1334.62
1176,245,2025-05-08,ATM Withdrawal,-648.59
1177,58,2025-02-21,ATM Withdrawal,-2515.54
1178,426,2025-01-18,ATM Withdrawal,-34.17
1179,427,2025-04-07,ATM Withdrawal,-4876.88
1180,372,2024-01-03,ATM Withdrawal,-247.1
1181,165,2025-03-05,Transfer,-13867.61
1182,28,2024-06-19,Shopping,-2183.74
1183,333,2025-01-11,Utilities,-1100.74
1184,201,2025-02-20,shopping,-1403.97
1185,464,2025-01-08,Travel,-859.11
1186,327,2024-08-15,Utilities,-1512.35
1187,253,2024-11-29,Travel,-536.69
1188,462,2024-09-12,Travel,-1838.09
1189,375,2024-12-08,GROCERIES,-1363.8
1190,215,2024-09-07,Transfer,-6281.44
1191,9,2024-08-02,Transfer,-6096.26
1192,44,2024-04-20,Utilities,-554.58
1193,208,2024-07-30,Healthcare,-815.06
1194,264,2025-01-28,Healthcare,-1661.24
1195,15,2025-04-19,Entertainment,-2181.66
1196,60,2024-02-26,Groceries,-1071.97
1197,330,2024-04-09,Travel,-2037.59
1198,352,2024-10-03,shopping,-2250.36
